2563	1.1937207
5590	1.1937207
163688	1.1937914
339456	1.1937914
85452	1.1937914
2563	1.1937914
5590	1.1937914
163688	1.1941845
339456	1.1941845
85452	1.1941845
2563	1.1941845
5590	1.1941845
163688	1.1948641
339456	1.1948641
85452	1.1948641
2563	1.1948641
5590	1.1948641
85452	1.2033982
2563	1.2033982
5590	1.2033982
199990	1.2033982
2563	1.2037927
5590	1.2037927
199990	1.2037927
2563	1.2038139
5590	1.2038139
199990	1.2038139
2563	1.2038197
5590	1.2038197
199990	1.2038197
2563	1.2038662
5590	1.2038662
199990	1.2038662
2563	1.2038732
5590	1.2038732
199990	1.2038732
2563	1.2041912
5590	1.2041912
199990	1.2041912
2563	1.2042350
5590	1.2042350
199990	1.2042350
2563	1.2043080
5590	1.2043080
199990	1.2043080
2563	1.2043792
5590	1.2043792
199990	1.2043792
2563	1.2045876
5590	1.2045876
199990	1.2045876
2563	1.2045886
5590	1.2045886
199990	1.2045886
2563	1.2047352
5590	1.2047352
199990	1.2047352
2563	1.2052513
5590	1.2052513
199990	1.2052513
2563	1.2058580
5590	1.2058580
199990	1.2058580
2563	1.2059143
5590	1.2059143
199990	1.2059143
5590	1.2063149
199990	1.2063149
6497	1.2063149
5590	1.2065339
199990	1.2065339
6497	1.2065339
5590	1.2065343
199990	1.2065343
6497	1.2065343
5590	1.2065949
199990	1.2065949
6497	1.2065949
5590	1.2065958
199990	1.2065958
6497	1.2065958
5590	1.2068480
199990	1.2068480
6497	1.2068480
5590	1.2068714
199990	1.2068714
6497	1.2068714
5590	1.2069024
199990	1.2069024
6497	1.2069024
5590	1.2069172
199990	1.2069172
6497	1.2069172
5590	1.2070321
199990	1.2070321
6497	1.2070321
5590	1.2071340
199990	1.2071340
6497	1.2071340
5590	1.2071556
199990	1.2071556
6497	1.2071556
5590	1.2071765
199990	1.2071765
6497	1.2071765
5590	1.2073000
199990	1.2073000
6497	1.2073000
5590	1.2075068
199990	1.2075068
6497	1.2075068
5590	1.2075560
199990	1.2075560
6497	1.2075560
5590	1.2075570
199990	1.2075570
6497	1.2075570
5590	1.2076741
199990	1.2076741
6497	1.2076741
5590	1.2077128
199990	1.2077128
6497	1.2077128
5590	1.2077260
199990	1.2077260
6497	1.2077260
5590	1.2077409
199990	1.2077409
6497	1.2077409
5590	1.2077872
199990	1.2077872
6497	1.2077872
5590	1.2078385
199990	1.2078385
6497	1.2078385
5590	1.2078444
199990	1.2078444
6497	1.2078444
5590	1.2078482
199990	1.2078482
6497	1.2078482
5590	1.2078557
199990	1.2078557
6497	1.2078557
5590	1.2078922
199990	1.2078922
6497	1.2078922
5590	1.2079682
199990	1.2079682
6497	1.2079682
5590	1.2080813
199990	1.2080813
6497	1.2080813
5590	1.2081517
199990	1.2081517
6497	1.2081517
5590	1.2082458
199990	1.2082458
6497	1.2082458
5590	1.2082489
199990	1.2082489
6497	1.2082489
5590	1.2082566
199990	1.2082566
6497	1.2082566
5590	1.2082602
199990	1.2082602
6497	1.2082602
5590	1.2082722
199990	1.2082722
6497	1.2082722
5590	1.2083173
199990	1.2083173
6497	1.2083173
5590	1.2083537
199990	1.2083537
6497	1.2083537
5590	1.2084598
199990	1.2084598
6497	1.2084598
5590	1.2085033
199990	1.2085033
6497	1.2085033
5590	1.2086312
199990	1.2086312
6497	1.2086312
5590	1.2086645
199990	1.2086645
6497	1.2086645
5590	1.2086757
199990	1.2086757
6497	1.2086757
5590	1.2087094
199990	1.2087094
6497	1.2087094
5590	1.2088104
199990	1.2088104
6497	1.2088104
5590	1.2088577
199990	1.2088577
6497	1.2088577
5590	1.2088754
199990	1.2088754
6497	1.2088754
5590	1.2089517
199990	1.2089517
6497	1.2089517
5590	1.2089526
199990	1.2089526
6497	1.2089526
5590	1.2090095
199990	1.2090095
6497	1.2090095
5590	1.2090816
199990	1.2090816
6497	1.2090816
5590	1.2091397
199990	1.2091397
6497	1.2091397
5590	1.2093734
199990	1.2093734
6497	1.2093734
5590	1.2093746
199990	1.2093746
6497	1.2093746
5590	1.2095198
199990	1.2095198
6497	1.2095198
5590	1.2095582
199990	1.2095582
6497	1.2095582
5590	1.2095699
199990	1.2095699
6497	1.2095699
5590	1.2095739
199990	1.2095739
6497	1.2095739
5590	1.2099082
199990	1.2099082
6497	1.2099082
5590	1.2099322
199990	1.2099322
6497	1.2099322
5590	1.2100450
199990	1.2100450
6497	1.2100450
5590	1.2101687
199990	1.2101687
6497	1.2101687
5590	1.2104435
199990	1.2104435
6497	1.2104435
5590	1.2104534
199990	1.2104534
6497	1.2104534
5590	1.2104981
199990	1.2104981
6497	1.2104981
5590	1.2107061
199990	1.2107061
6497	1.2107061
5590	1.2109192
199990	1.2109192
6497	1.2109192
5590	1.2110260
199990	1.2110260
6497	1.2110260
5590	1.2110848
199990	1.2110848
6497	1.2110848
5590	1.2111030
199990	1.2111030
6497	1.2111030
5590	1.2111376
199990	1.2111376
6497	1.2111376
5590	1.2111946
199990	1.2111946
6497	1.2111946
5590	1.2112665
199990	1.2112665
6497	1.2112665
5590	1.2112676
199990	1.2112676
6497	1.2112676
5590	1.2113266
199990	1.2113266
6497	1.2113266
5590	1.2113565
199990	1.2113565
6497	1.2113565
5590	1.2117155
199990	1.2117155
6497	1.2117155
5590	1.2118339
199990	1.2118339
6497	1.2118339
5590	1.2118359
199990	1.2118359
6497	1.2118359
5590	1.2127434
199990	1.2127434
6497	1.2127434
5590	1.2133052
199990	1.2133052
6497	1.2133052
5590	1.2134072
199990	1.2134072
6497	1.2134072
5590	1.2137368
199990	1.2137368
6497	1.2137368
5590	1.2138251
199990	1.2138251
6497	1.2138251
5590	1.2138679
199990	1.2138679
6497	1.2138679
5590	1.2139354
199990	1.2139354
6497	1.2139354
5590	1.2140261
199990	1.2140261
6497	1.2140261
5590	1.2141866
199990	1.2141866
6497	1.2141866
5590	1.2141945
199990	1.2141945
6497	1.2141945
5590	1.2141985
199990	1.2141985
6497	1.2141985
5590	1.2142518
199990	1.2142518
6497	1.2142518
5590	1.2142727
199990	1.2142727
6497	1.2142727
5590	1.2143168
199990	1.2143168
6497	1.2143168
5590	1.2155869
199990	1.2155869
6497	1.2155869
79906	1.2155869
5590	1.2173811
199990	1.2173811
6497	1.2173811
79906	1.2173811
199990	1.2236758
6497	1.2236758
79906	1.2236758
100129534	1.2236758
11079	1.2236758
5192	1.2236758
6497	1.2254910
79906	1.2254910
100129534	1.2254910
11079	1.2254910
5192	1.2254910
6497	1.2280686
79906	1.2280686
100129534	1.2280686
11079	1.2280686
5192	1.2280686
6497	1.2281622
79906	1.2281622
100129534	1.2281622
11079	1.2281622
5192	1.2281622
6497	1.2282204
79906	1.2282204
100129534	1.2282204
11079	1.2282204
5192	1.2282204
6497	1.2294349
79906	1.2294349
100129534	1.2294349
11079	1.2294349
5192	1.2294349
6497	1.2300557
79906	1.2300557
100129534	1.2300557
11079	1.2300557
5192	1.2300557
6497	1.2302172
79906	1.2302172
100129534	1.2302172
11079	1.2302172
5192	1.2302172
6497	1.2310220
79906	1.2310220
100129534	1.2310220
11079	1.2310220
5192	1.2310220
9651	1.2310220
6497	1.2310221
79906	1.2310221
100129534	1.2310221
11079	1.2310221
5192	1.2310221
9651	1.2310221
6497	1.2311422
79906	1.2311422
100129534	1.2311422
11079	1.2311422
5192	1.2311422
9651	1.2311422
79906	1.2353369
100129534	1.2353369
11079	1.2353369
5192	1.2353369
9651	1.2353369
55229	1.2353369
79906	1.2362001
100129534	1.2362001
11079	1.2362001
5192	1.2362001
9651	1.2362001
55229	1.2362001
388585	1.2362001
79906	1.2367259
100129534	1.2367259
11079	1.2367259
5192	1.2367259
9651	1.2367259
55229	1.2367259
388585	1.2367259
79906	1.2368232
100129534	1.2368232
11079	1.2368232
5192	1.2368232
9651	1.2368232
55229	1.2368232
388585	1.2368232
79906	1.2368706
100129534	1.2368706
11079	1.2368706
5192	1.2368706
9651	1.2368706
55229	1.2368706
388585	1.2368706
79906	1.2368775
100129534	1.2368775
11079	1.2368775
5192	1.2368775
9651	1.2368775
55229	1.2368775
388585	1.2368775
79906	1.2369375
100129534	1.2369375
11079	1.2369375
5192	1.2369375
9651	1.2369375
55229	1.2369375
388585	1.2369375
79906	1.2369498
100129534	1.2369498
11079	1.2369498
5192	1.2369498
9651	1.2369498
55229	1.2369498
388585	1.2369498
79906	1.2371998
100129534	1.2371998
11079	1.2371998
5192	1.2371998
9651	1.2371998
55229	1.2371998
388585	1.2371998
79906	1.2372321
100129534	1.2372321
11079	1.2372321
5192	1.2372321
9651	1.2372321
55229	1.2372321
388585	1.2372321
79906	1.2372397
100129534	1.2372397
11079	1.2372397
5192	1.2372397
9651	1.2372397
55229	1.2372397
388585	1.2372397
79906	1.2372858
100129534	1.2372858
11079	1.2372858
5192	1.2372858
9651	1.2372858
55229	1.2372858
388585	1.2372858
79906	1.2372954
100129534	1.2372954
11079	1.2372954
5192	1.2372954
9651	1.2372954
55229	1.2372954
388585	1.2372954
79906	1.2373089
100129534	1.2373089
11079	1.2373089
5192	1.2373089
9651	1.2373089
55229	1.2373089
388585	1.2373089
79906	1.2373168
100129534	1.2373168
11079	1.2373168
5192	1.2373168
9651	1.2373168
55229	1.2373168
388585	1.2373168
79906	1.2373387
100129534	1.2373387
11079	1.2373387
5192	1.2373387
9651	1.2373387
55229	1.2373387
388585	1.2373387
79906	1.2374120
100129534	1.2374120
11079	1.2374120
5192	1.2374120
9651	1.2374120
55229	1.2374120
388585	1.2374120
79906	1.2374758
100129534	1.2374758
11079	1.2374758
5192	1.2374758
9651	1.2374758
55229	1.2374758
388585	1.2374758
79906	1.2375506
100129534	1.2375506
11079	1.2375506
5192	1.2375506
9651	1.2375506
55229	1.2375506
388585	1.2375506
79906	1.2375844
100129534	1.2375844
11079	1.2375844
5192	1.2375844
9651	1.2375844
55229	1.2375844
388585	1.2375844
79906	1.2375975
100129534	1.2375975
11079	1.2375975
5192	1.2375975
9651	1.2375975
55229	1.2375975
388585	1.2375975
79906	1.2375978
100129534	1.2375978
11079	1.2375978
5192	1.2375978
9651	1.2375978
55229	1.2375978
388585	1.2375978
79906	1.2379248
100129534	1.2379248
11079	1.2379248
5192	1.2379248
9651	1.2379248
55229	1.2379248
388585	1.2379248
79906	1.2379705
100129534	1.2379705
11079	1.2379705
5192	1.2379705
9651	1.2379705
55229	1.2379705
388585	1.2379705
79906	1.2380847
100129534	1.2380847
11079	1.2380847
5192	1.2380847
9651	1.2380847
55229	1.2380847
388585	1.2380847
79906	1.2381539
100129534	1.2381539
11079	1.2381539
5192	1.2381539
9651	1.2381539
55229	1.2381539
388585	1.2381539
115110	1.2381539
79906	1.2381568
100129534	1.2381568
11079	1.2381568
5192	1.2381568
9651	1.2381568
55229	1.2381568
388585	1.2381568
115110	1.2381568
79906	1.2381622
100129534	1.2381622
11079	1.2381622
5192	1.2381622
9651	1.2381622
55229	1.2381622
388585	1.2381622
115110	1.2381622
79906	1.2381981
100129534	1.2381981
11079	1.2381981
5192	1.2381981
9651	1.2381981
55229	1.2381981
388585	1.2381981
115110	1.2381981
79906	1.2383039
100129534	1.2383039
11079	1.2383039
5192	1.2383039
9651	1.2383039
55229	1.2383039
388585	1.2383039
115110	1.2383039
79906	1.2383756
100129534	1.2383756
11079	1.2383756
5192	1.2383756
9651	1.2383756
55229	1.2383756
388585	1.2383756
115110	1.2383756
79906	1.2384108
11079	1.2384108
5192	1.2384108
9651	1.2384108
55229	1.2384108
388585	1.2384108
115110	1.2384108
79906	1.2385236
11079	1.2385236
5192	1.2385236
9651	1.2385236
55229	1.2385236
388585	1.2385236
115110	1.2385236
79906	1.2387101
11079	1.2387101
5192	1.2387101
9651	1.2387101
55229	1.2387101
388585	1.2387101
115110	1.2387101
100133445	1.2387101
79906	1.2387269
11079	1.2387269
5192	1.2387269
9651	1.2387269
55229	1.2387269
388585	1.2387269
115110	1.2387269
100133445	1.2387269
79906	1.2389152
11079	1.2389152
5192	1.2389152
9651	1.2389152
55229	1.2389152
388585	1.2389152
115110	1.2389152
100133445	1.2389152
8764	1.2389152
79906	1.2389435
11079	1.2389435
5192	1.2389435
9651	1.2389435
55229	1.2389435
388585	1.2389435
115110	1.2389435
100133445	1.2389435
8764	1.2389435
79906	1.2390331
11079	1.2390331
5192	1.2390331
9651	1.2390331
55229	1.2390331
388585	1.2390331
115110	1.2390331
100133445	1.2390331
8764	1.2390331
79906	1.2390588
11079	1.2390588
5192	1.2390588
9651	1.2390588
55229	1.2390588
388585	1.2390588
115110	1.2390588
100133445	1.2390588
8764	1.2390588
79906	1.2390715
11079	1.2390715
5192	1.2390715
9651	1.2390715
55229	1.2390715
388585	1.2390715
115110	1.2390715
100133445	1.2390715
8764	1.2390715
79906	1.2390840
11079	1.2390840
5192	1.2390840
9651	1.2390840
55229	1.2390840
388585	1.2390840
115110	1.2390840
100133445	1.2390840
8764	1.2390840
79906	1.2391074
11079	1.2391074
5192	1.2391074
9651	1.2391074
55229	1.2391074
388585	1.2391074
115110	1.2391074
100133445	1.2391074
8764	1.2391074
79906	1.2391081
11079	1.2391081
5192	1.2391081
9651	1.2391081
55229	1.2391081
388585	1.2391081
115110	1.2391081
100133445	1.2391081
8764	1.2391081
79906	1.2391252
11079	1.2391252
5192	1.2391252
9651	1.2391252
55229	1.2391252
388585	1.2391252
115110	1.2391252
100133445	1.2391252
8764	1.2391252
79906	1.2391367
11079	1.2391367
5192	1.2391367
9651	1.2391367
55229	1.2391367
388585	1.2391367
115110	1.2391367
100133445	1.2391367
8764	1.2391367
79906	1.2391491
11079	1.2391491
5192	1.2391491
9651	1.2391491
55229	1.2391491
388585	1.2391491
115110	1.2391491
100133445	1.2391491
8764	1.2391491
79906	1.2392648
11079	1.2392648
5192	1.2392648
9651	1.2392648
55229	1.2392648
388585	1.2392648
115110	1.2392648
100133445	1.2392648
8764	1.2392648
79906	1.2393306
11079	1.2393306
5192	1.2393306
9651	1.2393306
55229	1.2393306
388585	1.2393306
115110	1.2393306
100133445	1.2393306
8764	1.2393306
79906	1.2394074
11079	1.2394074
5192	1.2394074
9651	1.2394074
55229	1.2394074
388585	1.2394074
115110	1.2394074
100133445	1.2394074
8764	1.2394074
79906	1.2394226
11079	1.2394226
5192	1.2394226
9651	1.2394226
55229	1.2394226
388585	1.2394226
115110	1.2394226
100133445	1.2394226
8764	1.2394226
79906	1.2395068
11079	1.2395068
5192	1.2395068
9651	1.2395068
55229	1.2395068
388585	1.2395068
115110	1.2395068
100133445	1.2395068
8764	1.2395068
79906	1.2395538
11079	1.2395538
5192	1.2395538
9651	1.2395538
55229	1.2395538
388585	1.2395538
115110	1.2395538
100133445	1.2395538
8764	1.2395538
79906	1.2395563
11079	1.2395563
5192	1.2395563
9651	1.2395563
55229	1.2395563
388585	1.2395563
115110	1.2395563
100133445	1.2395563
8764	1.2395563
79906	1.2396755
11079	1.2396755
5192	1.2396755
9651	1.2396755
55229	1.2396755
388585	1.2396755
115110	1.2396755
100133445	1.2396755
8764	1.2396755
79906	1.2397136
11079	1.2397136
5192	1.2397136
9651	1.2397136
55229	1.2397136
388585	1.2397136
115110	1.2397136
100133445	1.2397136
8764	1.2397136
79906	1.2397174
11079	1.2397174
5192	1.2397174
9651	1.2397174
55229	1.2397174
388585	1.2397174
115110	1.2397174
100133445	1.2397174
8764	1.2397174
79906	1.2397319
11079	1.2397319
5192	1.2397319
9651	1.2397319
55229	1.2397319
388585	1.2397319
115110	1.2397319
100133445	1.2397319
8764	1.2397319
79906	1.2397996
11079	1.2397996
5192	1.2397996
9651	1.2397996
55229	1.2397996
388585	1.2397996
115110	1.2397996
100133445	1.2397996
8764	1.2397996
79906	1.2398107
11079	1.2398107
5192	1.2398107
9651	1.2398107
55229	1.2398107
388585	1.2398107
115110	1.2398107
100133445	1.2398107
8764	1.2398107
79906	1.2398376
11079	1.2398376
5192	1.2398376
9651	1.2398376
55229	1.2398376
388585	1.2398376
115110	1.2398376
100133445	1.2398376
8764	1.2398376
79906	1.2398763
11079	1.2398763
5192	1.2398763
9651	1.2398763
55229	1.2398763
388585	1.2398763
115110	1.2398763
100133445	1.2398763
8764	1.2398763
79906	1.2398881
11079	1.2398881
5192	1.2398881
9651	1.2398881
55229	1.2398881
388585	1.2398881
115110	1.2398881
100133445	1.2398881
8764	1.2398881
79906	1.2399119
11079	1.2399119
5192	1.2399119
9651	1.2399119
55229	1.2399119
388585	1.2399119
115110	1.2399119
100133445	1.2399119
8764	1.2399119
79906	1.2399149
11079	1.2399149
5192	1.2399149
9651	1.2399149
55229	1.2399149
388585	1.2399149
115110	1.2399149
100133445	1.2399149
8764	1.2399149
79906	1.2399604
11079	1.2399604
5192	1.2399604
9651	1.2399604
55229	1.2399604
388585	1.2399604
115110	1.2399604
100133445	1.2399604
8764	1.2399604
79906	1.2399614
11079	1.2399614
5192	1.2399614
9651	1.2399614
55229	1.2399614
388585	1.2399614
115110	1.2399614
100133445	1.2399614
8764	1.2399614
79906	1.2400534
11079	1.2400534
5192	1.2400534
9651	1.2400534
55229	1.2400534
388585	1.2400534
115110	1.2400534
100133445	1.2400534
8764	1.2400534
79906	1.2401364
11079	1.2401364
5192	1.2401364
9651	1.2401364
55229	1.2401364
388585	1.2401364
115110	1.2401364
100133445	1.2401364
8764	1.2401364
79906	1.2402499
11079	1.2402499
5192	1.2402499
9651	1.2402499
55229	1.2402499
388585	1.2402499
115110	1.2402499
100133445	1.2402499
8764	1.2402499
79906	1.2417930
11079	1.2417930
5192	1.2417930
9651	1.2417930
55229	1.2417930
388585	1.2417930
115110	1.2417930
100133445	1.2417930
8764	1.2417930
127281	1.2417930
9651	1.2483961
55229	1.2483961
388585	1.2483961
115110	1.2483961
100133445	1.2483961
8764	1.2483961
127281	1.2483961
79258	1.2483961
100287898	1.2483961
9651	1.2486868
55229	1.2486868
388585	1.2486868
115110	1.2486868
100133445	1.2486868
8764	1.2486868
127281	1.2486868
79258	1.2486868
100287898	1.2486868
9651	1.2492665
55229	1.2492665
388585	1.2492665
115110	1.2492665
100133445	1.2492665
8764	1.2492665
127281	1.2492665
79258	1.2492665
100287898	1.2492665
9651	1.2494330
55229	1.2494330
388585	1.2494330
115110	1.2494330
100133445	1.2494330
8764	1.2494330
127281	1.2494330
79258	1.2494330
100287898	1.2494330
9651	1.2499898
55229	1.2499898
388585	1.2499898
115110	1.2499898
100133445	1.2499898
8764	1.2499898
127281	1.2499898
79258	1.2499898
100287898	1.2499898
9651	1.2501222
55229	1.2501222
388585	1.2501222
115110	1.2501222
100133445	1.2501222
8764	1.2501222
127281	1.2501222
79258	1.2501222
100287898	1.2501222
9651	1.2504363
55229	1.2504363
388585	1.2504363
115110	1.2504363
100133445	1.2504363
8764	1.2504363
127281	1.2504363
79258	1.2504363
100287898	1.2504363
9651	1.2505713
55229	1.2505713
388585	1.2505713
115110	1.2505713
100133445	1.2505713
8764	1.2505713
127281	1.2505713
79258	1.2505713
100287898	1.2505713
9651	1.2507415
55229	1.2507415
388585	1.2507415
115110	1.2507415
100133445	1.2507415
8764	1.2507415
127281	1.2507415
79258	1.2507415
100287898	1.2507415
9651	1.2510755
55229	1.2510755
388585	1.2510755
115110	1.2510755
100133445	1.2510755
8764	1.2510755
127281	1.2510755
79258	1.2510755
100287898	1.2510755
9651	1.2511388
55229	1.2511388
388585	1.2511388
115110	1.2511388
100133445	1.2511388
8764	1.2511388
127281	1.2511388
79258	1.2511388
100287898	1.2511388
9651	1.2513105
55229	1.2513105
388585	1.2513105
115110	1.2513105
100133445	1.2513105
8764	1.2513105
127281	1.2513105
79258	1.2513105
100287898	1.2513105
9651	1.2516781
55229	1.2516781
388585	1.2516781
115110	1.2516781
100133445	1.2516781
8764	1.2516781
127281	1.2516781
79258	1.2516781
100287898	1.2516781
9651	1.2520302
55229	1.2520302
388585	1.2520302
115110	1.2520302
100133445	1.2520302
8764	1.2520302
127281	1.2520302
79258	1.2520302
100287898	1.2520302
9651	1.2520500
55229	1.2520500
388585	1.2520500
115110	1.2520500
100133445	1.2520500
8764	1.2520500
127281	1.2520500
79258	1.2520500
100287898	1.2520500
9651	1.2520527
55229	1.2520527
388585	1.2520527
115110	1.2520527
100133445	1.2520527
8764	1.2520527
127281	1.2520527
79258	1.2520527
100287898	1.2520527
9651	1.2523212
55229	1.2523212
388585	1.2523212
115110	1.2523212
100133445	1.2523212
8764	1.2523212
127281	1.2523212
79258	1.2523212
100287898	1.2523212
9651	1.2523706
55229	1.2523706
388585	1.2523706
115110	1.2523706
100133445	1.2523706
8764	1.2523706
127281	1.2523706
79258	1.2523706
100287898	1.2523706
9651	1.2523723
55229	1.2523723
388585	1.2523723
115110	1.2523723
100133445	1.2523723
8764	1.2523723
127281	1.2523723
79258	1.2523723
100287898	1.2523723
9651	1.2523769
55229	1.2523769
388585	1.2523769
115110	1.2523769
100133445	1.2523769
8764	1.2523769
127281	1.2523769
79258	1.2523769
100287898	1.2523769
9651	1.2523807
55229	1.2523807
388585	1.2523807
115110	1.2523807
100133445	1.2523807
8764	1.2523807
127281	1.2523807
79258	1.2523807
100287898	1.2523807
9651	1.2523810
55229	1.2523810
388585	1.2523810
115110	1.2523810
100133445	1.2523810
8764	1.2523810
127281	1.2523810
79258	1.2523810
100287898	1.2523810
9651	1.2523811
55229	1.2523811
388585	1.2523811
115110	1.2523811
100133445	1.2523811
8764	1.2523811
127281	1.2523811
79258	1.2523811
100287898	1.2523811
9651	1.2523969
55229	1.2523969
388585	1.2523969
115110	1.2523969
100133445	1.2523969
8764	1.2523969
127281	1.2523969
79258	1.2523969
100287898	1.2523969
9651	1.2523993
55229	1.2523993
388585	1.2523993
115110	1.2523993
100133445	1.2523993
8764	1.2523993
127281	1.2523993
79258	1.2523993
100287898	1.2523993
9651	1.2523999
55229	1.2523999
388585	1.2523999
115110	1.2523999
100133445	1.2523999
8764	1.2523999
127281	1.2523999
79258	1.2523999
100287898	1.2523999
9651	1.2524205
55229	1.2524205
388585	1.2524205
115110	1.2524205
100133445	1.2524205
8764	1.2524205
127281	1.2524205
79258	1.2524205
100287898	1.2524205
9651	1.2524457
55229	1.2524457
388585	1.2524457
115110	1.2524457
100133445	1.2524457
8764	1.2524457
127281	1.2524457
79258	1.2524457
100287898	1.2524457
9651	1.2524895
55229	1.2524895
388585	1.2524895
115110	1.2524895
100133445	1.2524895
8764	1.2524895
127281	1.2524895
79258	1.2524895
100287898	1.2524895
9651	1.2524915
55229	1.2524915
388585	1.2524915
115110	1.2524915
100133445	1.2524915
8764	1.2524915
127281	1.2524915
79258	1.2524915
100287898	1.2524915
9651	1.2524943
55229	1.2524943
388585	1.2524943
115110	1.2524943
100133445	1.2524943
8764	1.2524943
127281	1.2524943
79258	1.2524943
100287898	1.2524943
9651	1.2524966
55229	1.2524966
388585	1.2524966
115110	1.2524966
100133445	1.2524966
8764	1.2524966
127281	1.2524966
79258	1.2524966
100287898	1.2524966
9651	1.2525660
55229	1.2525660
388585	1.2525660
115110	1.2525660
100133445	1.2525660
8764	1.2525660
127281	1.2525660
79258	1.2525660
100287898	1.2525660
9651	1.2525665
55229	1.2525665
388585	1.2525665
115110	1.2525665
100133445	1.2525665
8764	1.2525665
127281	1.2525665
79258	1.2525665
100287898	1.2525665
9651	1.2526746
55229	1.2526746
388585	1.2526746
115110	1.2526746
100133445	1.2526746
8764	1.2526746
127281	1.2526746
79258	1.2526746
100287898	1.2526746
9651	1.2527678
55229	1.2527678
388585	1.2527678
115110	1.2527678
100133445	1.2527678
8764	1.2527678
127281	1.2527678
79258	1.2527678
100287898	1.2527678
9651	1.2528133
55229	1.2528133
388585	1.2528133
115110	1.2528133
100133445	1.2528133
8764	1.2528133
127281	1.2528133
79258	1.2528133
100287898	1.2528133
9651	1.2528682
55229	1.2528682
388585	1.2528682
115110	1.2528682
100133445	1.2528682
8764	1.2528682
127281	1.2528682
79258	1.2528682
100287898	1.2528682
9651	1.2528999
55229	1.2528999
388585	1.2528999
115110	1.2528999
100133445	1.2528999
8764	1.2528999
127281	1.2528999
79258	1.2528999
100287898	1.2528999
9651	1.2529097
55229	1.2529097
388585	1.2529097
115110	1.2529097
100133445	1.2529097
8764	1.2529097
127281	1.2529097
79258	1.2529097
100287898	1.2529097
9651	1.2529192
55229	1.2529192
388585	1.2529192
115110	1.2529192
100133445	1.2529192
8764	1.2529192
127281	1.2529192
79258	1.2529192
100287898	1.2529192
9651	1.2529360
55229	1.2529360
388585	1.2529360
115110	1.2529360
100133445	1.2529360
8764	1.2529360
127281	1.2529360
79258	1.2529360
100287898	1.2529360
9651	1.2529437
55229	1.2529437
388585	1.2529437
115110	1.2529437
100133445	1.2529437
8764	1.2529437
127281	1.2529437
79258	1.2529437
100287898	1.2529437
9651	1.2530341
